año,Contrato,Obra,Descripción,Monto Contrato
2023,SIOP-E-SROP-SER-AD-135-2023,"ELABORACIÓN DE ESTUDIOS BÁSICOS DE TOPOGRAFÍA EN LA AV. CAMINO REAL A COLIMA ENTRE LA CALLE RAMÓN CORONA Y LA AV. LÓPEZ MATEOS, MUNICIPIO DE TLAJOMULCO DE ZÚÑIGA, JALISCO.","ELABORACIÓN DE ESTUDIOS BÁSICOS DE TOPOGRAFÍA EN LA AV. CAMINO REAL A COLIMA ENTRE LA CALLE RAMÓN CORONA Y LA AV. LÓPEZ MATEOS, MUNICIPIO DE TLAJOMULCO DE ZÚÑIGA, JALISCO.","$474,225"
2023,SIOP-E-SROP-SER-CSS-451-2023,ELABORACIÓN DE ESTUDIOS BÁSICOS DE TOPOGRAFÍA PARA PUENTES CARRETEROS EN VARIOS MUNICIPIOS DEL ESTADO DE JALISCO.,ELABORACIÓN DE ESTUDIOS BÁSICOS DE TOPOGRAFÍA PARA PUENTES CARRETEROS EN VARIOS MUNICIPIOS DEL ESTADO DE JALISCO.,"$1,476,909"
2023,SIOP-E-FINEDUC-OB-LP-333-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN EL PREESCOLAR MANUEL M. PONCE CCT 14DJN0375X, EN EL MUNICIPIO DE AMATITÁN, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN EL PREESCOLAR MANUEL M. PONCE CCT 14DJN0375X, EN EL MUNICIPIO DE AMATITÁN, JALISCO.","$8,552,470"
2023,SIOP-E-FINEDUC-OB-LP-337-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA COSÍO VIDAURRI CCT 14EPR1101D, EN EL MUNICIPIO DE AUTLÁN DE NAVARRO, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA COSÍO VIDAURRI CCT 14EPR1101D, EN EL MUNICIPIO DE AUTLÁN DE NAVARRO, JALISCO.","$10,936,666"
2023,SIOP-E-FINEDUC-OB-LP-339-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN EL PREESCOLAR SOR JUANA INÉS DE LA CRUZ CCT 14DJN0696G, EN EL MUNICIPIO DE CHAPALA, JALISCO. FRENTE 1.","MEJORAMIENTO DE INFRAESTRUCTURA EN EL PREESCOLAR SOR JUANA INÉS DE LA CRUZ CCT 14DJN0696G, EN EL MUNICIPIO DE CHAPALA, JALISCO. FRENTE 1.","$5,996,750"
2023,SIOP-E-FINEDUC-OB-LP-341-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA RURAL FEDERAL PEDRO MORENO CCT 14DPR3003R, EN EL MUNICIPIO DE CHIMALTITÁN, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA RURAL FEDERAL PEDRO MORENO CCT 14DPR3003R, EN EL MUNICIPIO DE CHIMALTITÁN, JALISCO.","$12,846,224"
2023,SIOP-E-FINEDUC-OB-LP-345-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA TÉCNICA 17 CCT 14DST0017L, EN EL MUNICIPIO DE COLOTLÁN, JALISCO. FRENTE 1.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA TÉCNICA 17 CCT 14DST0017L, EN EL MUNICIPIO DE COLOTLÁN, JALISCO. FRENTE 1.","$6,328,151"
2023,SIOP-E-FINEDUC-OB-LP-348-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA 5 DE MAYO CCT 14DPR1563N, EN EL MUNICIPIO DE CUAUTLA, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA 5 DE MAYO CCT 14DPR1563N, EN EL MUNICIPIO DE CUAUTLA, JALISCO.","$10,245,574"
2023,SIOP-E-FINEDUC-OB-LP-357-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN EL CENTRO DE ATENCIÓN MÚLTIPLE (CAM) LA BARCA CCT 14DML0005D, EN EL MUNICIPIO DE LA BARCA, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN EL CENTRO DE ATENCIÓN MÚLTIPLE (CAM) LA BARCA CCT 14DML0005D, EN EL MUNICIPIO DE LA BARCA, JALISCO.","$1,375,301"
2023,SIOP-E-FINEDUC-OB-LP-361-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA BENITO JUÁREZ CCT 14DPB0002X, EN EL MUNICIPIO DE MEZQUITIC, JALISCO. FRENTE 1.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA BENITO JUÁREZ CCT 14DPB0002X, EN EL MUNICIPIO DE MEZQUITIC, JALISCO. FRENTE 1.","$6,381,124"
2023,SIOP-E-FINEDUC-OB-LP-362-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA BENITO JUÁREZ CCT 14DPB0002X, EN EL MUNICIPIO DE MEZQUITIC, JALISCO. FRENTE 2.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA BENITO JUÁREZ CCT 14DPB0002X, EN EL MUNICIPIO DE MEZQUITIC, JALISCO. FRENTE 2.","$8,173,538"
2023,SIOP-E-FINEDUC-OB-LP-366-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA NIÑOS HÉROES CCT 14DPR0697W, EN EL MUNICIPIO DE OJUELOS DE JALISCO, JALISCO. FRENTE 2.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA NIÑOS HÉROES CCT 14DPR0697W, EN EL MUNICIPIO DE OJUELOS DE JALISCO, JALISCO. FRENTE 2.","$7,421,064"
2023,SIOP-E-FINEDUC-OB-LP-367-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA TÉCNICA 6 CCT 14DST0006F, EN EL MUNICIPIO DE PONCITLÁN, JALISCO. FRENTE 1.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA TÉCNICA 6 CCT 14DST0006F, EN EL MUNICIPIO DE PONCITLÁN, JALISCO. FRENTE 1.","$6,962,268"
2023,SIOP-E-ICAR-OB-CSS-243-2023,"RECONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS - HUEJUQUILLA EL ALTO DEL KM 64+950 AL 70+910, MUNICIPIO DE HUEJUQUILLA EL ALTO, JALISCO. FRENTE 4.","RECONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS - HUEJUQUILLA EL ALTO DEL KM 64+950 AL 70+910, MUNICIPIO DE HUEJUQUILLA EL ALTO, JALISCO. FRENTE 4.","$10,323,338"
2023,SIOP-E-PAV-OB-CSS-272-2023,"CONSTRUCCIÓN DE CAMINO JARDÍN, TRAMOS 0+000 AL 1+380 Y DEL 7+780 AL 19+500 (TENZOMPA - AMOLES) LOCALIDAD DE SANTA CATARINA, EN EL MUNICIPIO DE MEZQUITIC, JALISCO, OCTAVA ETAPA. FRENTE 3.","CONSTRUCCIÓN DE CAMINO JARDÍN, TRAMOS 0+000 AL 1+380 Y DEL 7+780 AL 19+500 (TENZOMPA - AMOLES) LOCALIDAD DE SANTA CATARINA, EN EL MUNICIPIO DE MEZQUITIC, JALISCO, OCTAVA ETAPA. FRENTE 3.","$13,809,464"
2023,SIOP-E-ICAR-OB-CSS-284-2023,"CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 435, LA FRONTERA - LAGUNILLAS, SUBTRAMO LA FRONTERA - LAGUNILLAS, EN EL MUNICIPIO DE TAPALPA, JALISCO. SEGUNDA ETAPA.","CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 435, LA FRONTERA - LAGUNILLAS, SUBTRAMO LA FRONTERA - LAGUNILLAS, EN EL MUNICIPIO DE TAPALPA, JALISCO. SEGUNDA ETAPA.","$5,934,104"
2023,SIOP-E-ICAR-OB-CSS-136-2023,"RECONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS - HUEJUQUILLA EL ALTO DEL KM 64+150 AL 70+110, MUNICIPIO DE HUEJUQUILLA EL ALTO, JALISCO. FRENTE 2.","RECONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS - HUEJUQUILLA EL ALTO DEL KM 64+150 AL 70+110, MUNICIPIO DE HUEJUQUILLA EL ALTO, JALISCO. FRENTE 2.","$10,926,157"
2023,SIOP-E-ICAR-OB-CSS-169-2023,"RECONSTRUCCIÓN DEL CAMINO SIN CÓDIGO LIBRAMIENTO BETANIA, EN EL MUNICIPIO DE AYOTLÁN, JALISCO.","RECONSTRUCCIÓN DEL CAMINO SIN CÓDIGO LIBRAMIENTO BETANIA, EN EL MUNICIPIO DE AYOTLÁN, JALISCO.","$8,949,931"
2023,SIOP-E-ICAR-OB-CSS-225-2023,"CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 212, ENCARNACIÓN DE DIAZ - SAN SEBASTIÁN - EL TERRERO, DEL KM. 0+000 AL KM. 35+500, EN LOS MUNICIPIOS DE ENCARNACIÓN DE DÍAZ Y SAN JUAN DE LOS LAGOS, JALISCO. FRENTE 2.","CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 212, ENCARNACIÓN DE DIAZ - SAN SEBASTIÁN - EL TERRERO, DEL KM. 0+000 AL KM. 35+500, EN LOS MUNICIPIOS DE ENCARNACIÓN DE DÍAZ Y SAN JUAN DE LOS LAGOS, JALISCO. FRENTE 2.","$8,863,000"
2023,SIOP-E-SMA-OB-CSS-455-2023,"REHABILITACIÓN DE ÁREA QUIRÚRGICA DEL HOSPITAL REGIONAL EN EL MUNICIPIO DE YAHUALICA DE GONZÁLEZ GALLO, JALISCO.","REHABILITACIÓN DE ÁREA QUIRÚRGICA DEL HOSPITAL REGIONAL EN EL MUNICIPIO DE YAHUALICA DE GONZÁLEZ GALLO, JALISCO.","$7,129,110"
2023,SIOP-E-SROP-SER-LP-494-2023,"ELABORACIÓN DE PROYECTO EJECUTIVO DE LA AMPLIACIÓN DEL PUENTE (INCLUYE OBRAS INDUCIDAS) EN PERIFÉRICO MANUEL GÓMEZ MORÍN AL CRUCE CON LAS VÍAS DE FERROCARRIL Y SU INTEGRACIÓN CON EL PROYECTO DE LÍNEA 4 DEL TREN LIGERO, EN SAN PEDRO TLAQUEPAQUE, JALISCO.","ELABORACIÓN DE PROYECTO EJECUTIVO DE LA AMPLIACIÓN DEL PUENTE (INCLUYE OBRAS INDUCIDAS) EN PERIFÉRICO MANUEL GÓMEZ MORÍN AL CRUCE CON LAS VÍAS DE FERROCARRIL Y SU INTEGRACIÓN CON EL PROYECTO DE LÍNEA 4 DEL TREN LIGERO, EN SAN PEDRO TLAQUEPAQUE, JALISCO.","$6,620,927"
2023,SIOP-E-SMA-OB-CSS-123-2023,"REHABILITACIÓN DEL CENTRO DE ATENCIÓN INTEGRAL DE ONCOLOGÍA Y HEMATOLOGÍA PEDIÁTRICA EN EL HOSPITAL CIVIL DR. JUAN I. MENCHACA, EN EL MUNICIPIO DE GUADALAJARA, JALISCO. SEGUNDA ETAPA. FRENTE 2.","REHABILITACIÓN DEL CENTRO DE ATENCIÓN INTEGRAL DE ONCOLOGÍA Y HEMATOLOGÍA PEDIÁTRICA EN EL HOSPITAL CIVIL DR. JUAN I. MENCHACA, EN EL MUNICIPIO DE GUADALAJARA, JALISCO. SEGUNDA ETAPA. FRENTE 2.","$8,641,993"
2023,SIOP-E-ICAR-OB-CSS-208-2023,"CONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS - HUEJUQUILLA EL ALTO DEL KM 17+000 AL 28+000, MUNICIPIO DE BOLAÑOS, JALISCO. FRENTE 13.","CONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS - HUEJUQUILLA EL ALTO DEL KM 17+000 AL 28+000, MUNICIPIO DE BOLAÑOS, JALISCO. FRENTE 13.","$13,317,126"
2023,SIOP-E-ICAR-OB-CSS-233-2023,"CONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS - HUEJUQUILLA EL ALTO DEL KM 17+000 AL 28+000, MUNICIPIO DE BOLAÑOS, JALISCO. FRENTE 14.","CONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS - HUEJUQUILLA EL ALTO DEL KM 17+000 AL 28+000, MUNICIPIO DE BOLAÑOS, JALISCO. FRENTE 14.","$14,597,541"
2023,SIOP-E-ICAR-OB-CSS-454-2023,"CONSTRUCCIÓN DE PUENTE VEHÍCULAR SOBRE EL LIBRAMIENTO DE CIUDAD GUZMÁN EN EL KM 2+300, MUNICIPIO DE ZAPOTLÁN EL GRANDE, JALISCO. FRENTE 2.","CONSTRUCCIÓN DE PUENTE VEHÍCULAR SOBRE EL LIBRAMIENTO DE CIUDAD GUZMÁN EN EL KM 2+300, MUNICIPIO DE ZAPOTLÁN EL GRANDE, JALISCO. FRENTE 2.","$13,986,786"
2023,SIOP-E-ICAR-OB-CSS-289-2023,"CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 617, E.C. FEDERAL 70 - HUAXTLA - SANTA CRUZ DEL ASTILLERO Y CAMINO SIN CÓDIGO HUAXTLA - EL ARENAL, DEL KM. 0+000 AL KM. 4+810, EN EL MUNICIPIO EL ARENAL, JALISCO. FRENTE 2.","CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 617, E.C. FEDERAL 70 - HUAXTLA - SANTA CRUZ DEL ASTILLERO Y CAMINO SIN CÓDIGO HUAXTLA - EL ARENAL, DEL KM. 0+000 AL KM. 4+810, EN EL MUNICIPIO EL ARENAL, JALISCO. FRENTE 2.","$9,974,003"
2023,SIOP-E-ICAR-OB-LP-404-2023,"CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 114, TRAMO LA BARCA - LORETO - GUADALUPE DE LERMA, EN EL MUNICIPIO DE LA BARCA, JALISCO. FRENTE 1.","CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 114, TRAMO LA BARCA - LORETO - GUADALUPE DE LERMA, EN EL MUNICIPIO DE LA BARCA, JALISCO. FRENTE 1.","$8,183,169"
2023,SIOP-E-ICAR-OB-LP-406-2023,"CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 114, TRAMO LA BARCA - LORETO - GUADALUPE DE LERMA, EN EL MUNICIPIO DE LA BARCA, JALISCO. FRENTE 3.","CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 114, TRAMO LA BARCA - LORETO - GUADALUPE DE LERMA, EN EL MUNICIPIO DE LA BARCA, JALISCO. FRENTE 3.","$8,111,743"
2023,SIOP-E-ICAR-OB-LP-410-2023,"CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 114, TRAMO LA BARCA - LORETO - GUADALUPE DE LERMA, EN EL MUNICIPIO DE LA BARCA, JALISCO. FRENTE 7.","CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 114, TRAMO LA BARCA - LORETO - GUADALUPE DE LERMA, EN EL MUNICIPIO DE LA BARCA, JALISCO. FRENTE 7.","$8,021,568"
2023,SIOP-E-ICAR-OB-LP-411-2023,"CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 130, TRAMO PORTEZUELO - EL CARMEN, EN EL MUNICIPIO DE LA BARCA, JALISCO. FRENTE 1.","CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 130, TRAMO PORTEZUELO - EL CARMEN, EN EL MUNICIPIO DE LA BARCA, JALISCO. FRENTE 1.","$8,289,527"
2023,SIOP-E-ICAR-OB-LP-415-2023,"CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 150, TRAMO SANTA MARÍA TEQUEPEXPAN - SAN SEBASTIÁN EL GRANDE, EN LOS MUNICIPIOS DE SAN PEDRO TLAQUEPAQUE Y TLAJOMULCO DE ZÚÑIGA, JALISCO. FRENTE 2.","CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 150, TRAMO SANTA MARÍA TEQUEPEXPAN - SAN SEBASTIÁN EL GRANDE, EN LOS MUNICIPIOS DE SAN PEDRO TLAQUEPAQUE Y TLAJOMULCO DE ZÚÑIGA, JALISCO. FRENTE 2.","$11,106,606"
2023,SIOP-E-ICAR-OB-LP-418-2023,"CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 353, TRAMO CAPILLA DE MILPILLAS - TECOMATLÁN, EN EL MUNICIPIO DE TEPATITLÁN DE MORELOS, JALISCO. FRENTE 1.","CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 353, TRAMO CAPILLA DE MILPILLAS - TECOMATLÁN, EN EL MUNICIPIO DE TEPATITLÁN DE MORELOS, JALISCO. FRENTE 1.","$12,110,300"
2023,SIOP-E-ICAR-OB-LP-419-2023,"CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 353, TRAMO CAPILLA DE MILPILLAS - TECOMATLÁN, EN EL MUNICIPIO DE TEPATITLÁN DE MORELOS, JALISCO. FRENTE 2.","CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 353, TRAMO CAPILLA DE MILPILLAS - TECOMATLÁN, EN EL MUNICIPIO DE TEPATITLÁN DE MORELOS, JALISCO. FRENTE 2.","$12,456,801"
2023,SIOP-E-ICAR-OB-LP-478-2023,"CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 212, ENCARNACIÓN DE DIAZ - SAN SEBASTIÁN - EL TERRERO, DEL KM. 0+000 AL KM. 35+500, EN LOS MUNICIPIOS DE ENCARNACIÓN DE DÍAZ Y SAN JUAN DE LOS LAGOS, JALISCO. FRENTE 3","CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 212, ENCARNACIÓN DE DIAZ - SAN SEBASTIÁN - EL TERRERO, DEL KM. 0+000 AL KM. 35+500, EN LOS MUNICIPIOS DE ENCARNACIÓN DE DÍAZ Y SAN JUAN DE LOS LAGOS, JALISCO. FRENTE 3","$7,811,057"
2023,SIOP-E-ICAR-OB-LP-480-2023,"CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 212, ENCARNACIÓN DE DIAZ - SAN SEBASTIÁN - EL TERRERO, DEL KM. 0+000 AL KM. 35+500, EN LOS MUNICIPIOS DE ENCARNACIÓN DE DÍAZ Y SAN JUAN DE LOS LAGOS, JALISCO. FRENTE 5.","CONSERVACIÓN PERIÓDICA DEL CAMINO CÓDIGO 212, ENCARNACIÓN DE DIAZ - SAN SEBASTIÁN - EL TERRERO, DEL KM. 0+000 AL KM. 35+500, EN LOS MUNICIPIOS DE ENCARNACIÓN DE DÍAZ Y SAN JUAN DE LOS LAGOS, JALISCO. FRENTE 5.","$7,586,168"
2023,SIOP-E-FINEDUC-OB-CSS-299-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PREESCOLAR JUAN RULFO CCT 14EJN0073A, EN EL MUNICIPIO DE JUANACATLÁN, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PREESCOLAR JUAN RULFO CCT 14EJN0073A, EN EL MUNICIPIO DE JUANACATLÁN, JALISCO.","$9,931,896"
2023,SIOP-E-FINEDUC-OB-LP-369-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA TÉCNICA 6 CCT 14DST0006F, EN EL MUNICIPIO DE PONCITLÁN, JALISCO. FRENTE 3.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA TÉCNICA 6 CCT 14DST0006F, EN EL MUNICIPIO DE PONCITLÁN, JALISCO. FRENTE 3.","$4,953,448"
2023,SIOP-E-FINEDUC-OB-LP-370-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA FEDERAL 60 CCT 14DES0080V, EN EL MUNICIPIO DE PUERTO VALLARTA, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA FEDERAL 60 CCT 14DES0080V, EN EL MUNICIPIO DE PUERTO VALLARTA, JALISCO.","$7,718,435"
2023,SIOP-E-FINEDUC-OB-LP-371-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA IGNACIO LUIS VALLARTA OGAZÓN CCT 14EES0041S, EN EL MUNICIPIO DE PUERTO VALLARTA, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA IGNACIO LUIS VALLARTA OGAZÓN CCT 14EES0041S, EN EL MUNICIPIO DE PUERTO VALLARTA, JALISCO.","$9,482,736"
2023,SIOP-E-FINEDUC-OB-LP-379-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA MIGUEL HIDALGO Y COSTILLA CCT 14EPR0659S, EN EL MUNICIPIO DE SAN MARTÍN DE BOLAÑOS, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA MIGUEL HIDALGO Y COSTILLA CCT 14EPR0659S, EN EL MUNICIPIO DE SAN MARTÍN DE BOLAÑOS, JALISCO.","$8,866,450"
2023,SIOP-E-FINEDUC-OB-LP-380-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA MIGUEL HIDALGO Y COSTILLA CCT 14DPR0854W, EN EL MUNICIPIO DE SAN MARTÍN HIDALGO, JALISCO. FRENTE 1.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA MIGUEL HIDALGO Y COSTILLA CCT 14DPR0854W, EN EL MUNICIPIO DE SAN MARTÍN HIDALGO, JALISCO. FRENTE 1.","$5,010,447"
2023,SIOP-E-FINEDUC-OB-LP-381-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA MIGUEL HIDALGO Y COSTILLA CCT 14DPR0854W, EN EL MUNICIPIO DE SAN MARTÍN HIDALGO, JALISCO. FRENTE 2.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA MIGUEL HIDALGO Y COSTILLA CCT 14DPR0854W, EN EL MUNICIPIO DE SAN MARTÍN HIDALGO, JALISCO. FRENTE 2.","$6,200,240"
2023,SIOP-E-FINEDUC-OB-LP-386-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN EL PREESCOLAR EMILIANO ZAPATA CCT 14DJN1086M, EN EL MUNICIPIO DE TEOCUITATLÁN DE CORONA, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN EL PREESCOLAR EMILIANO ZAPATA CCT 14DJN1086M, EN EL MUNICIPIO DE TEOCUITATLÁN DE CORONA, JALISCO.","$8,601,786"
2023,SIOP-E-FINEDUC-OB-LP-393-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA ROSARIO CASTELLANOS CCT 14DES0047N, EN EL MUNICIPIO DE TUXPAN, JALISCO. FRENTE 1.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA ROSARIO CASTELLANOS CCT 14DES0047N, EN EL MUNICIPIO DE TUXPAN, JALISCO. FRENTE 1.","$9,277,803"
2023,SIOP-E-FINEDUC-OB-LP-397-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA FEDERAL FRANCISCO GONZÁLEZ BOCANEGRA CCT 14DPR2166V, EN EL MUNICIPIO DE VALLE DE GUADALUPE, JALISCO. FRENTE 2.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA FEDERAL FRANCISCO GONZÁLEZ BOCANEGRA CCT 14DPR2166V, EN EL MUNICIPIO DE VALLE DE GUADALUPE, JALISCO. FRENTE 2.","$6,004,178"
2023,SIOP-E-FINEDUC-OB-LP-400-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA JOSÉ MARÍA MORELOS Y PAVÓN CCT 14EPR0872K, EN EL MUNICIPIO DE ZAPOTLÁN DEL REY, JALISCO. FRENTE 1.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA JOSÉ MARÍA MORELOS Y PAVÓN CCT 14EPR0872K, EN EL MUNICIPIO DE ZAPOTLÁN DEL REY, JALISCO. FRENTE 1.","$7,085,919"
2023,SIOP-E-FINEDUC-OB-CSS-621-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA RAFAEL RAMÍREZ CCT 14DES0052Z, EN EL MUNICIPIO DE VILLA HIDALGO, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA SECUNDARIA RAFAEL RAMÍREZ CCT 14DES0052Z, EN EL MUNICIPIO DE VILLA HIDALGO, JALISCO.","$15,253,772"
2023,SIOP-E-FINEDUC-OB-CSS-642-2023,"MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA MANUEL M DIÉGUEZ DELEGACIÓN MIRADILLAS CCT 14DPR0865B, EN EL MUNICIPIO DE SAN MIGUEL EL ALTO, JALISCO.","MEJORAMIENTO DE INFRAESTRUCTURA EN LA ESCUELA PRIMARIA MANUEL M DIÉGUEZ DELEGACIÓN MIRADILLAS CCT 14DPR0865B, EN EL MUNICIPIO DE SAN MIGUEL EL ALTO, JALISCO.","$9,597,327"
2023,SIOP-E-SMA-OB-CSS-142-2023,"CONSTRUCCIÓN DEL HOSPITAL REGIONAL DE CANCEROLOGÍA (PRIMER NIVEL), UBICADO EN EL MUNICIPIO DE ZAPOPAN, JALISCO. FRENTE 1.","CONSTRUCCIÓN DEL HOSPITAL REGIONAL DE CANCEROLOGÍA (PRIMER NIVEL), UBICADO EN EL MUNICIPIO DE ZAPOPAN, JALISCO. FRENTE 1.","$11,498,642"
2023,SIOP-E-ICAR-OB-CSS-164-2023,"CONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS - HUEJUQUILLA EL ALTO DEL KM 17+000 AL 28+000, MUNICIPIO DE BOLAÑOS, JALISCO. FRENTE 5.","CONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS - HUEJUQUILLA EL ALTO DEL KM 17+000 AL 28+000, MUNICIPIO DE BOLAÑOS, JALISCO. FRENTE 5.","$11,492,040"
2023,SIOP-E-ICAR-OB-CSS-254-2023,"RECONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS – HUEJUQUILLA EL ALTO DEL KM 54+000 AL 57+600, MUNICIPIO DE HUEJUQUILLA EL ALTO, JALISCO. FRENTE 2.","RECONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS – HUEJUQUILLA EL ALTO DEL KM 54+000 AL 57+600, MUNICIPIO DE HUEJUQUILLA EL ALTO, JALISCO. FRENTE 2.","$14,117,619"
2023,SIOP-E-ICAR-OB-CSS-257-2023,"CONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS – HUEJUQUILLA EL ALTO DEL KM 17+000 AL 28+000, MUNICIPIO DE BOLAÑOS, JALISCO. FRENTE 11.","CONSTRUCCIÓN DE LA CARRETERA ESTATAL CÓDIGO 711 BOLAÑOS – HUEJUQUILLA EL ALTO DEL KM 17+000 AL 28+000, MUNICIPIO DE BOLAÑOS, JALISCO. FRENTE 11.","$15,818,693"
